price_cr,bhk,bathroom,balcony,addl_room,floor_rise,area_sqm,area_type,age,society,locality,furnishDetails,nearby_loc
3.98,3,4,3,1,low,204.39,super built up,old,emaar mgf the palm drive,sector 66 gurgaon,"['6 wardrobe', '5 fan', '1 exhaust fan', '4 geyser', '15 light', '5 ac', '1 modular kitchen', '1 chimney', 'no bed', 'no curtains', 'no dining table', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no washing machine', 'no water purifier']","['sector 55-56 rapid metro station', 'hub 66', 'nh 248a', 'hasanpur', 'ashoka international school', 'gurugram university', 'park hospital', 'indira gandhi international airport', 'sealdah', 'vatika business centre', 'the oberoi gurgaon', 'de adventure park', 'dlf golf and country club', 'tau devilal sports complex']"
0.55,2,2,3,0,mid,69.21,carpet,new,signature global park,sohna,"['1 bed', '1 fan', '1 sofa', '1 microwave', '1 light', '1 tv', '1 curtains', 'no ac', 'no chimney', 'no dining table', 'no exhaust fan', 'no geyser', 'no modular kitchen', 'no fridge', 'no stove', 'no wardrobe', 'no washing machine', 'no water purifier']","['sector 55-56 metro', 'global city centre', 'sohna road dhunela', 'gd goenka university', 'maharana pratap school', 'vardaan hospital and trauma centre', 'indira gandhi international airport', 'garhi harsaru railway station gurgaon']"
1.47,2,2,3,1,high,83.61204013377927,carpet,new,godrej 101,sector 79 gurgaon,,"['vatika town square-inxt', 'naurangpur road', 'nh 48', 'euro international school', 'gurugram university', 'miracles apollo cradle', 'nouveau medics multispeciality opd', 'indira gandhi intl airport', 'heritage village resort & spa', 'nakhrola stadium']"
0.7,2,2,2,0,high,64.66,carpet,new,lotus homz,sector 111 gurgaon,"['3 wardrobe', 'no ac', 'no bed', 'no chimney', 'no curtains', 'no dining table', 'no exhaust fan', 'no fan', 'no geyser', 'no modular kitchen', 'no light', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no washing machine', 'no water purifier']","['sector 23 huda market', 'huda market', 'jai vision public school', 'new cambridge school', 'meenakshi public school', 'gurudwara-sahib kunj', 'ratnakar bank atm', 'icici bank atm', 'samriddhi hospital', 'metro hospital', 'tikona park', 'palam vihar park', 'bijwasan station', 'the emporium', 'bajghera police station']"
2.6,2,2,2,0,mid,51.48,carpet,new,breez global hill view,sohna,,"['huda city centre', 'omaxe city centre', 'ninex city mart', 'vaels ravindra bharathi global school', 'anjali nursery', 'polaris hospital', 'axis bank', 'triangular park', 'flow sports life badminton club', 'basai dhankot railway station', 'cars24', 'radisson hotel gurugram', 's"", ', ', ']"
1.1,2,2,2,1,low,102.47,carpet,new,smart world gems,sector 89 gurgaon,,"['sant soordas sihi metro station', 'airia mall', 'dwarka expressway', 'pataudi road', 'nh-8', 'kmp expressway', 'rps international school', 'genesis hospital sector 84', 'gurgaon railway station', 'vatika business park sector 49', 'holiday inn gurugram sector 90', 'de adventure amusement park', 'national tennis academy sector 98', 'imt manesar']"
2.2,2,2,2,0,high,137.4,super built up,new,krisumi waterfall residences,sector 36a gurgaon,"['1 chimney', '1 modular kitchen', '3 ac', 'no bed', 'no curtains', 'no dining table', 'no exhaust fan', 'no fan', 'no geyser', 'no light', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no wardrobe', 'no washing machine', 'no water purifier']","['elan miracle mall', 'dwarka expy', 'nh 48', 'delhi public school, sector 84', 'dpg degree college', 'aarvy hospital', 'indira gandhi international airport', 'garhi harsaru junction', 'dlf corporate greens', 'holiday inn gurugram sector 90', 'tau devilal sports complex']"
0.55,3,2,2,1,high,92.9,super built up,new,rof ananda,sector 95 gurgaon,"['1 water purifier', '3 fan', '1 fridge', '1 exhaust fan', '1 geyser', '4 light', '1 ac', '1 modular kitchen', '1 curtains', '2 wardrobe', '1 sofa', 'no bed', 'no chimney', 'no dining table', 'no microwave', 'no stove', 'no tv', 'no washing machine']","['metro', 'dwarka expressway', 'rajeev chowk', 'nh8', 'kmp expressway', 'imt manesar', 'isbt', 'hero honda chowk', 'igi airport', 'railway station', 'proposed diplomatic enclave', 'flava', 'spicy salsa', 's cafe"", ']"
0.55,3,2,2,1,high,92.9,super built up,new,rof ananda,sector 95 gurgaon,"['2 wardrobe', '1 water purifier', '3 fan', '1 sofa', '1 exhaust fan', '1 geyser', '6 light', '1 modular kitchen', '1 curtains', 'no ac', 'no bed', 'no chimney', 'no dining table', 'no microwave', 'no fridge', 'no stove', 'no tv', 'no washing machine']","['metro', 'dwarka expressway', 'rajeev chowk', 'nh8', 'kmp expressway', 'imt manesar', 'isbt', 'hero honda chowk', 'igi airport', 'railway station', 'proposed diplomatic enclave', 'flava', 'spicy salsa', 's cafe"", ']"
1.16,3,3,2,1,low,132.2,carpet,mid aged,smart world gems,sector 89 gurgaon,[],"['sant soordas sihi metro station', 'airia mall', 'dwarka expressway', 'pataudi road', 'nh-8', 'kmp expressway', 'rps international school', 'genesis hospital sector 84', 'gurgaon railway station', 'vatika business park sector 49', 'holiday inn gurugram sector 90', 'de adventure amusement park', 'national tennis academy sector 98', 'imt manesar']"
1.1,2,2,3,0,high,115.66,super built up,new,pareena mi casa,sector 68 gurgaon,[],"['sector 55-56 metro station', 'airia mall', 'hong kong bazaar', 'sohna road', 'delhi jaipur expressway', 'the vivekananda school', 'gurugram university', 'w pratiksha hospital', 'indira gandhi international airport', 'v club', 'radisson hotel gurugram sohna road', 'golden greens golf & resorts', 'fitso sector 48 spuddy, badminton', 'scc drive-in cinema', 'skyjumper trampoline park']"
1.2,2,2,0,0,high,83.61204013377927,carpet,mid aged,godrej nature plus,sector-33 sohna,,"['signature global infinity mall sohna', 'badshahpur sohna rd hwy', 'gurjar samrat jaipal khatana marg', 'k. r. mangalam university', 'vidya niketan sr sec school', 'sanjivani hospital', 'indira gandhi intl airport', 'garhi harsaru junction']"
2.25,4,4,2,1,high,267.1,carpet,old,antriksh green,sector 45 gurgaon,"['1 water purifier', '8 fan', '1 fridge', '1 dining table', '4 geyser', '16 light', '2 ac', '1 modular kitchen', '1 curtains', '4 bed', '4 wardrobe', '1 sofa', '1 washing machine', 'no chimney', 'no exhaust fan', 'no microwave', 'no stove', 'no tv']","['huda city centre metro station', 'standard chartered atm', 'hdfc bank atm', 'axis bank atm', 'state bank of india atm', 'icici atm', 'citi bank atm', 'axis bank atm', 'hdfc atm', 'hdfc atm', 'icici bank atm', 'axis bank atm', 'fortis memorial research institute fortis vivekanand hospital', 'dr. naval mendiratta', 'dispencery', 'gupta', 'arihant hospital', 'shivam hospital gurgaon', 'dr. kutbuddin akbary', 'centre for sight gurgaon sector 29', 'max hospital', 'paras hospital gurgaon', 'pernod ricard charitable dispensary', 'city medical', 'gardian pharmacy', 'gardian pharmacy', 'bharat petroleum', 'hdfc bank', 'hdfc bank', 'icici bank', 'raj restaurant', 'pwo house', 'fast food', 'fast food', 'bar and restaurant', 'om sweets', 'balaji vegetarian paradise', 'cafe coffee day', 'the chicken boat', 'st. angels jr', 'school of inspired leadership soil', 'st. angels sr', 'manav rachna school', 'stones2milestones', 'amity global school', 'cr model public school', 'manav rachna swimming pool', 'ncr library']"
3.35,3,4,3,1,mid,176.52,carpet,under construction,whiteland the aspen,sector 76 gurgaon,"['1 water purifier', '1 fridge', '1 geyser', '1 stove', '5 light', '4 ac', '1 modular kitchen', '1 chimney', '3 wardrobe', '1 microwave', '1 washing machine', 'no bed', 'no curtains', 'no dining table', 'no exhaust fan', 'no fan', 'no sofa', 'no tv']","['sector 54 chowk metro station', 'delhi jaipur expressway', 'sohna road', 'vega schools', 'sushant university', 'medanta the medicity', 'indira gandhi international airport', 'gurgaon railway station', 'universal business park', 'hyatt regency gurgaon', 'de adventure park', 'golden greens golf and resorts']"
2.69,3,4,3,1,low,199.74,super built up,new,bestech altura,sector 79 gurgaon,"['4 ac', 'no bed', 'no chimney', 'no curtains', 'no dining table', 'no exhaust fan', 'no fan', 'no geyser', 'no modular kitchen', 'no light', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no wardrobe', 'no washing machine', 'no water purifier']","['sapphire 83 mall', 'nh -8', 'golf course extension road', 'mount olympus junior school', 'amity university gurugram', 'miracles apollo hospital', 'indira gandhi international airport', 'imt manesar', 'savoy suites, manesar', 'golden greens golf & resorts']"
0.8,2,2,0,0,low,126.35,built up,under construction,ansal height 86,sector 86 gurgaon,"['1 light', 'no ac', 'no bed', 'no chimney', 'no curtains', 'no dining table', 'no exhaust fan', 'no fan', 'no geyser', 'no modular kitchen', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no wardrobe', 'no washing machine', 'no water purifier']","['yadav clinic', 'bangali clinic', 'dr. j. s. sarkar clinic', 'sagar clinic', 'orris community center', 'hp petrol pump', 'vijay petrol pump', 'essar petrol pump', 'indian oil', 'kfc', 'pizza hut']"
0.35,2,2,0,0,mid,59.18,built up,under construction,ramsons kshitij,sector 95 gurgaon,,"['bangali clinic', 'yadav clinic', 'dr. j. s. sarkar clinic']"
0.6,2,2,1,0,high,83.61,super built up,mid aged,vipul lavanya,sector 81 gurgaon,[],"['yadav clinic', 'bangali clinic', 'dr. j. s. sarkar clinic', 'orris community center', 'hp petrol pump', 'vijay petrol pump', 'petrol pump', 'essar petrol pump', 'petrol pump maitri motors', 'petrol pump indian oil', 'indian oil', 's"", ', ', ', ', ', ', ""mcdonald']"
0.46,2,2,2,0,mid,65.96,carpet,new,breez global heights,sohna,"['1 water purifier', '3 fan', '1 fridge', '1 exhaust fan', '1 dining table', '2 geyser', '1 stove', '10 light', '1 chimney', '1 modular kitchen', '1 curtains', '2 bed', '2 wardrobe', '1 sofa', '1 microwave', '1 washing machine', 'no ac', 'no tv']","['raheja mall', 'golf course extension road', 'gd goenka public school', 'dpg institute of technology', 'polaris hospital', 'indira gandhi international airport', 'jmd megapolis business center', 'radisson hotel gurugram', 'skyjumper trampoline park', 'dlf golf and country club']"
2.5,3,4,3,1,high,199.65,super built up,new,conscient heritage max,sector 102 gurgaon,"['4 fan', '1 exhaust fan', '4 geyser', '4 light', '4 ac', '1 chimney', '1 modular kitchen', 'no bed', 'no curtains', 'no dining table', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no wardrobe', 'no washing machine', 'no water purifier']","['huda metro station', 'ocus medley mall', 'the esplanade mall', 'gurugram road', 'dwarka expy', 'prime scholars international school', 'dpg degree college', 'the signature advanced super speciality', 'indira gandhi intl airport', 'basai dhankot railway station', 'altrade business centre', 'holiday inn gurugram sector 90', 'skyjumper trampoline park gurgaon', 'hamoni golf camp', 'nehru stadium']"
0.6,2,2,1,0,high,83.61,carpet,new,vipul lavanya,sector 81 gurgaon,"['2 wardrobe', '3 fan', '3 geyser', '5 light', '1 chimney', 'no ac', 'no bed', 'no curtains', 'no dining table', 'no exhaust fan', 'no modular kitchen', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no washing machine', 'no water purifier']","['orris community center', 'petrol pump', 'hp petrol pump', 'petrol pump indian oil', 'essar petrol pump', 'petrol pump maitri motors', 'vijay petrol pump', 'indian oil', 'petrol pump indian oil', 's"", ', ', ', ', ', ', ""mcdonald']"
1.0,2,2,2,1,high,113.81,carpet,new,pareena mi casa,sector 68 gurgaon,,"['sector 55-56 metro station', 'airia mall', 'hong kong bazaar', 'sohna road', 'delhi jaipur expressway', 'the vivekananda school', 'gurugram university', 'w pratiksha hospital', 'indira gandhi international airport', 'v club', 'radisson hotel gurugram sohna road', 'golden greens golf & resorts', 'fitso sector 48 spuddy, badminton', 'scc drive-in cinema', 'skyjumper trampoline park']"
2.54,3,3,3,1,low,152.36,carpet,mid aged,smart world orchard,sector 61 gurgaon,"['1 modular kitchen', 'no ac', 'no bed', 'no chimney', 'no curtains', 'no dining table', 'no exhaust fan', 'no fan', 'no geyser', 'no light', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no wardrobe', 'no washing machine', 'no water purifier']","['sector 55-56 metro station', 'bestech central square mall', 'golf course ext road', 'badshahpur sohna rd hwy', 'orchids the international school', 'sushant university', 'marengo asia hospitals', 'indira gandhi intl airport', 'gurgaon railway station']"
1.5,3,2,3,0,low,205.69,carpet,old,ansal sushant residency,sushant lok phase 3,"['4 wardrobe', 'no ac', 'no bed', 'no chimney', 'no curtains', 'no dining table', 'no exhaust fan', 'no fan', 'no geyser', 'no modular kitchen', 'no light', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no washing machine', 'no water purifier']","['radhakrishna shani mandir', 'sanatan dharm mandir', 'state bank atm', 'icici bank atm', 'icici bank atm', 'citi bank atm', 'anand hospital gurgaon', 'kriti hospital', 'surgicare hospital gurgaon', 'pracksht hospital', 'vatsalya clinic', 'arunodaya deseret eye hospital', 'arihant hospital', 'huda office complex', 'wembley estate club', 'medisca', 'pernod ricard charitable dispensary', 'unitech', 'heera fuel station', 'hcg cng station', 'hdfc bank and atm', 'hdfc bank', 'kotak mahindra bank', 'indusind bank', 'state bank of india', 'axis bank', 'icici bank', 'hdfc bank', 'hdfc bank & atm', '222', 'pizza hut', 'madison and pike', 'wat-a-burger', 'burger singh', 'bikanerwala', 'naivedyam restaurant', 'gurugram university', 'iilm', 'iilm university', 'kamla international', 'amity global school', 'st. angels sr', 'sushant college of arts & architecture', 'ansal institute of technology', 'manav rachna swimming pool']"
0.7,2,2,3,1,high,125.6,super built up,new,shree vardhman flora,sector 90 gurgaon,,"['iris broadway mall', 'dwarka expressway', 'saraswati model school', 'sgt university', 'aarvy healthcare hospital', 'indira gandhi international airport', 'garhi harsaru junction', 'orchid business park', 'holiday inn gurugram sector 90', 'flying wings badminton academy']"
2.78,3,3,3,0,high,169.83,super built up,under construction,m3m heights,sector 65 gurgaon,[],"['rapid metro sector 56', 'm3m 65th avenue mall', 'golf course extension road', 'gurgaon - delhi expy', 'dps international school', 'dpg institute of technology', 'park hospital', 'indira gandhi international airport', 'lemon tree hotel', 'skyjumper trampoline park', 'pvr drive in theatre']"
0.25,2,2,0,0,high,44.69,built up,new,mvn athens,sohna,"['3 fan', '5 light', '1 modular kitchen', 'no ac', 'no bed', 'no chimney', 'no curtains', 'no dining table', 'no exhaust fan', 'no geyser', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no wardrobe', 'no washing machine', 'no water purifier']","['sbi atm', 'axis bank atm', 'uco bank atm', 'corporation bank atm', 'canara bank atm', 'royal kitchen', 'the roadside cafe', 'lazeez restaurant  sohna', 'pasta cruize', 'sanuja food palace']"
0.9,4,5,3,1,low,185.34,super built up,new,sare crescent parc,sector 92 gurgaon,"['5 light', 'no ac', 'no bed', 'no chimney', 'no curtains', 'no dining table', 'no exhaust fan', 'no fan', 'no geyser', 'no modular kitchen', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no wardrobe', 'no washing machine', 'no water purifier']","['yadav clinic', 'bangali clinic', 'dr. j. s. sarkar clinic', 'sagar clinic', 'vijay petrol pump', 'hp petrol pump', 'essar petrol pump', 'indian oil']"
0.96,3,4,3,1,low,174.19,super built up,new,shree vardhman flora,sector 90 gurgaon,,"['iris broadway mall', 'dwarka expressway', 'saraswati model school', 'sgt university', 'aarvy healthcare hospital', 'indira gandhi international airport', 'garhi harsaru junction', 'orchid business park', 'holiday inn gurugram sector 90', 'flying wings badminton academy']"
1.2,3,2,1,1,high,185.81,super built up,under construction,ramprastha skyz,sector 37d gurgaon,,"['shri balaji hospital and trauma center', 'kamla hospital gurgaon', 'shri multispeciality hospital', 'boxer fuel point', 'basai dhankot railway station']"
0.64,2,2,1,0,low,78.97,carpet,old,ashray apartment,carterpuri village,"['3 fan', '1 exhaust fan', '2 geyser', '5 light', '1 chimney', '1 modular kitchen', '2 wardrobe', 'no ac', 'no bed', 'no curtains', 'no dining table', 'no microwave', 'no fridge', 'no sofa', 'no stove', 'no tv', 'no washing machine', 'no water purifier']","['palam triangle', 'huda sector 23 market', 'palam vihar vyapar kendra', 'ram mandir', 'state bank of india atm', 'hdfc bank atm', 'hsbc bank atm', 's dental care and implant centre"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ""mcdonald', 'om sweets', 'pind baluchi', 'moti mahal', 's pizza"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
