price_cr,area_sqm,bhk,bathroom,balcony,addl_room,sector,landmark_count,has_hospital_or_clinic,has_police_stn,has_fire_stn,has_mall,has_market,has_park,has_bank_or_atm,has_institute,has_airport,has_rly_stn,has_metro_stn,has_expy,has_petrol_pump,has_hotel,has_temple_or_church,has_famous_chowk,has_club,has_stadium,has_restro_cafe,area_type,floor_rise,age,society,city
1.85,213.68,4,4,0,0,67,23,8,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,0,carpet,mid,under construction,aardhya homesh,gurgaon
0.25,35.3,1,1,1,0,95,14,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,1,super built up,mid,new,rof ananda,gurgaon
0.88,102.66,2,2,3,1,89,14,1,0,0,1,0,2,0,2,0,1,1,2,0,1,0,0,0,0,0,carpet,low,new,smart world gems,gurgaon
1.15,126.81,2,2,2,1,99,11,1,0,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,low,new,assotech blith,gurgaon
1.6,121.98,3,3,3,0,17,49,42,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,super built up,mid,old,essel tower,gurgaon
0.85,116.31,2,2,2,0,99,13,1,0,0,1,0,0,0,2,1,1,0,2,0,1,0,0,0,1,0,super built up,low,new,raheja vanya,gurgaon
0.75,92.9,2,2,2,0,82,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,built up,low,under construction,vatika inxt floors,gurgaon
3.35,418.06,4,4,3,1,2,28,2,0,0,0,1,3,2,4,0,1,1,0,0,0,1,0,0,0,0,carpet,low,new,palam vihar society,gurgaon
1.5,171.87,3,3,3,0,88,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,godrej oasis,gurgaon
1.65,219.62,4,4,3,1,91,8,1,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,super built up,high,old,dlf new town heights,gurgaon
2.0,253.35,4,4,3,1,91,8,1,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,super built up,high,old,dlf new town heights,gurgaon
1.75,260.13,4,4,3,1,1,50,34,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,carpet,high,new,sonata group housing society sector 1 manesar,gurgaon
0.9,109.63,2,2,2,0,68,24,8,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,0,carpet,low,new,supertech hues,gurgaon
1.25,173.26,3,3,3,0,70,7,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,high,under construction,krrish florence estate,gurgaon
1.0,142.79,3,3,3,0,37,32,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,carpet,high,new,piedmont taksila heights,gurgaon
2.15,223.71,3,5,3,0,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,low,new,ss the leaf,gurgaon
1.0,76.74,1,1,1,0,67,23,7,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,1,0,0,built up,high,new,m3m urbana,gurgaon
1.65,117.24,2,2,3,0,70,11,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,super built up,high,new,aipl zen residences,gurgaon
1.79,205.78,4,3,3,0,90,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carpet,high,old,dlf regal gardens,gurgaon
1.8,83.61204013377927,3,3,3,0,85,8,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,carpet,high,under construction,godrej air,gurgaon
1.45,132.85,3,3,3,0,2,11,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,built up,mid,under construction,suncity vatsal valley,gurgaon
0.22,54.35,1,1,1,0,21,48,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,super built up,low,new,shree shyam residency,gurgaon
0.36,65.03,2,2,1,0,7,50,35,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,built up,low,new,project krishna colony,gurgaon
0.25,54.53,2,2,1,0,33,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,built up,high,new,mvn athens,sohna
1.15,142.51,3,3,3,1,79,12,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,super built up,low,new,m3m antalya hills,gurgaon
1.65,87.89,3,3,0,0,33,50,34,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,carpet,low,under construction,central park flower valley,sohna
2.9,213.49,4,4,3,1,113,8,1,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,carpet,high,new,m3m capital,gurgaon
0.6,122.63,2,2,3,1,92,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,super built up,high,under construction,ansal heights,gurgaon
2.4,222.97,3,3,0,0,47,43,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,carpet,low,old,malibu towne,gurgaon
1.25,117.24,2,2,3,0,70,14,6,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,carpet,high,under construction,aipl zen residences,gurgaon
2.15,133.13,2,2,3,0,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,built up,high,under construction,m3m heights,gurgaon
0.29,69.03,2,2,1,0,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,built up,mid,under construction,hcbs sports ville,sohna
0.38,69.68,2,2,2,0,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,built up,high,under construction,hcbs sports ville,sohna
1.5,111.48,2,2,3,0,54,45,13,0,0,0,2,2,7,3,0,0,0,0,0,0,1,0,1,0,2,built up,mid,under construction,jmd empire,gurgaon
0.39,88.26,2,2,1,0,4,48,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,built up,mid,under construction,housing apna enclave,gurgaon
1.6,222.97,3,4,0,0,99,11,1,0,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,built up,high,under construction,assotech blith,gurgaon
1.7,185.71,4,4,3,0,68,15,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,1,0,0,super built up,low,new,pareena mi casa,gurgaon
3.25,213.86,3,3,3,1,54,47,5,0,0,0,1,2,13,0,0,0,4,0,1,0,2,1,0,0,4,carpet,high,old,suncity heights,gurgaon
0.6,65.96,2,2,3,0,111,15,2,1,0,0,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,carpet,high,new,lotus homz,gurgaon
0.27,92.9,2,2,0,0,95,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,super built up,low,under construction,ramson kshitij sec-95 gurugram,gurgaon
0.95,99.31,2,1,1,0,28,49,6,0,0,0,1,1,12,0,0,0,6,0,0,0,1,0,0,0,4,carpet,low,old,maruti vihar colony,gurgaon
2.65,133.13,2,2,3,1,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,mid,new,m3m heights,gurgaon
0.36,50.73,2,2,1,0,79,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,built up,mid,new,supertech basera,gurgaon
0.55,55.74,2,2,3,0,37,15,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,0,0,super built up,low,new,signature global the millennia,gurgaon
1.32,72.46,3,3,3,0,89,9,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,carpet,low,mid aged,m3m soulitude,gurgaon
0.59,116.33,2,2,3,1,99,13,1,0,0,1,0,0,0,2,1,1,0,2,0,1,0,0,0,1,0,super built up,low,mid aged,raheja vanya,gurgaon
0.45,78.97,2,2,1,0,4,48,10,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,carpet,mid,new,"ganpati apartment  2, laxman vihar phase 1",gurgaon
0.9,119.38,3,3,2,0,37,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,ramprastha the atrium,gurgaon
0.95,134.9,2,2,3,1,33,7,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,eldeco accolade,sohna
3.0,169.83,3,3,3,0,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,mid aged,m3m heights,gurgaon
3.67,189.52,3,3,2,1,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,mid aged,m3m heights,gurgaon
3.85,477.52,5,6,3,1,82,12,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,carpet,mid,new,vatika sovereign next,gurgaon
3.29,169.83,3,3,3,0,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,new,m3m heights,gurgaon
2.33,117.15,2,2,3,0,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,under construction,m3m heights,gurgaon
2.79,169.83,3,3,3,0,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,new,m3m heights,gurgaon
3.4,269.42,4,4,3,0,41,49,3,0,0,0,1,1,13,2,0,0,1,0,2,0,0,0,0,0,3,built up,low,under construction,south city 1 floors,gurgaon
0.72,91.97,2,2,1,1,12,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carpet,low,new,allure homes,gurgaon
0.4,52.81,2,2,1,0,104,9,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,super built up,mid,new,zara aavaas,gurgaon
0.56,126.72,2,2,2,0,95,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,super built up,high,new,sidhartha ncr one phase 1,gurgaon
1.1,150.5,3,3,3,1,71,15,2,1,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,super built up,high,new,chd avenue 71,gurgaon
0.71,121.7,2,2,3,1,37,15,1,1,0,0,0,1,3,3,0,0,0,0,0,0,1,0,1,0,0,super built up,high,new,ramprastha the edge towers,gurgaon
0.78,120.31,2,2,3,1,79,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,super built up,high,new,supertech araville,gurgaon
0.4,63.17,2,2,3,0,37,12,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,carpet,low,under construction,imperia aashiyara,gurgaon
1.85,146.69,3,2,2,0,113,8,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,la vida by tata housing,gurgaon
1.1,83.89,2,2,1,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,super built up,high,mid aged,shapoorji pallonji joyville gurugram,gurgaon
1.41,106.84,2,2,2,1,61,9,1,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,built up,low,mid aged,smart world orchard,gurgaon
1.45,180.7,3,3,3,0,79,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,carpet,low,new,supertech araville,gurgaon
2.2,148.64,3,3,2,0,61,9,1,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,carpet,low,mid aged,smart world orchard,gurgaon
1.1,103.12,2,2,3,0,33,13,0,0,0,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,super built up,high,old,unitech the residences,gurgaon
2.05,188.13,3,4,3,1,102,10,1,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,carpet,high,new,emaar imperial gardens,gurgaon
0.6,111.48,3,2,3,0,92,8,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,carpet,mid,old,sare homes,gurgaon
0.8,154.22,2,3,3,1,89,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,super built up,high,under construction,greenopolis,gurgaon
0.41,54.16,2,2,2,0,84,15,2,0,0,0,0,0,1,5,1,0,0,1,1,1,0,0,0,0,0,super built up,high,new,pivotal devaan,gurgaon
0.9,150.69,3,3,3,1,73,42,15,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,built up,low,under construction,today callidora,gurgaon
0.54,83.61,2,2,1,0,7,50,34,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,1,carpet,low,new,"m m residency, krishna colony, gurgaon",gurgaon
0.82,100.43,3,2,2,0,36,12,1,0,0,2,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,super built up,low,new,signature global park 4,sohna
1.0,137.96,3,3,3,0,71,15,2,1,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,super built up,low,new,chd avenue 71,gurgaon
1.85,190.45,3,4,3,1,56,45,5,0,0,0,1,1,14,0,0,0,3,0,1,0,2,1,0,0,4,carpet,mid,old,park royal apartment,gurgaon
1.42,164.9,3,3,2,0,83,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,carpet,low,new,vatika boulevard residences and heights,gurgaon
0.55,78.97,2,2,3,0,37,15,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,0,0,super built up,low,new,signature global the millennia,gurgaon
2.29,133.13,2,2,3,1,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,carpet,high,under construction,m3m heights,gurgaon
0.97,85.01,2,2,2,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,super built up,high,new,shapoorji pallonji joyville gurugram,gurgaon
8.25,273.13,3,4,3,1,53,9,1,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,1,super built up,high,new,tulip monsella,gurgaon
0.3,62.71,2,2,1,0,3,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,carpet,low,new,shyamkunj ashok vihar pahse 2,gurgaon
1.65,106.93,2,2,3,0,33,8,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,carpet,low,under construction,godrej nature plus,sohna
1.99,117.06,2,2,2,0,65,11,1,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,mid aged,m3m heights,gurgaon
1.0,74.32,2,2,3,0,68,10,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,carpet,high,new,m3m the marina,gurgaon
4.25,148.64,3,3,3,1,62,11,1,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,carpet,high,mid aged,emaar digihomes,gurgaon
1.25,218.32,4,4,3,1,78,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,super built up,low,new,umang monsoon breeze,gurgaon
0.95,124.49,3,3,3,0,83,15,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,carpet,low,old,mapsko paradise,gurgaon
1.05,125.42,3,2,2,0,4,48,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,carpet,low,new,cancon enclave,gurgaon
4.1,269.88,4,5,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,high,new,tata primanti,gurgaon
0.5,66.52,2,2,2,0,90,9,1,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,carpet,low,mid aged,mrg world ultimus,gurgaon
1.65,260.13,4,3,3,1,1,11,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,carpet,high,new,sonata group housing gh 24,manesar
1.6,146.32,3,3,3,1,70,14,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,carpet,low,new,bptp pedestal,gurgaon
2.1,143.91,3,2,3,0,61,13,1,0,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,low,mid aged,smart world orchard,gurgaon
0.9,229.19,4,4,3,0,1,11,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,super built up,mid,old,hsiidc sidco aravali,manesar
1.1,125.51,2,2,3,0,79,11,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,super built up,mid,new,godrej aria,gurgaon
0.92,126.81,2,2,3,0,99,11,1,0,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,mid aged,assotech blith,gurgaon
0.7,117.06,3,3,2,0,92,8,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,built up,high,under construction,sare crescent parc,gurgaon
0.99,145.39,3,4,2,0,70,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,super built up,high,mid aged,unitech vistas,gurgaon
0.71,120.31,2,2,3,1,79,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,super built up,high,new,supertech araville,gurgaon
0.88,126.44,2,2,3,0,103,18,7,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,super built up,low,new,ansal housing highland park,gurgaon
0.91,123.19,3,2,2,0,69,42,12,0,0,0,2,3,11,0,0,0,0,0,0,0,1,0,1,0,0,carpet,high,old,tulip white,gurgaon
1.25,182.09,3,4,3,0,82,11,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,super built up,high,mid aged,mapsko casa bella,gurgaon
1.05,92.62,2,2,2,0,47,45,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,carpet,low,new,unitech uniworld gardens 2,gurgaon
0.66,121.7,2,2,3,0,37,6,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,built up,high,under construction,ild grand,gurgaon
1.83,121.7,2,2,0,0,113,8,1,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,built up,mid,under construction,m3m capital,gurgaon
0.53,101.73,2,2,2,1,70,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,super built up,high,mid aged,unitech vistas,gurgaon
0.8,128.21,2,2,3,0,37,15,1,1,0,0,0,1,3,3,0,0,0,0,0,0,1,0,1,0,0,super built up,low,new,ramprastha the edge towers,gurgaon
1.71,132.2,3,2,0,0,89,14,1,0,0,1,0,2,0,2,0,1,1,2,0,1,0,0,0,0,0,built up,low,under construction,smart world gems,gurgaon
0.65,65.03,1,1,0,0,83,10,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,built up,mid,under construction,sapphire eighty three,gurgaon
1.3,185.53,3,3,0,0,99,15,2,0,0,1,2,1,3,4,1,0,0,0,0,1,0,0,0,0,0,built up,high,under construction,pareena coban residences,gurgaon
5.7,128.39,3,3,3,0,54,47,6,0,0,0,1,0,13,0,0,0,4,0,1,0,3,1,0,0,3,built up,low,under construction,dlf the grove,gurgaon
0.88,74.69,1,1,2,0,63,10,2,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,1,built up,mid,under construction,baani city center,gurgaon
4.0,311.23,4,4,3,0,110,15,1,0,0,1,1,0,0,3,1,1,1,2,0,0,0,0,0,0,0,built up,high,new,indiabulls enigma,gurgaon
1.93,223.71,3,4,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
3.45,241.55,4,4,3,1,113,17,2,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,super built up,high,new,smart world one dxp,gurgaon
1.7,204.39,3,3,3,1,56,43,5,0,0,0,1,2,14,4,0,0,3,0,1,0,2,1,0,0,4,built up,mid,old,sukhshanti apartment,gurgaon
6.15,357.12,3,5,3,1,65,9,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,carpet,low,new,m3m golfestate,gurgaon
1.4,165.37,3,3,3,0,2,10,1,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,mid,old,bestech park view residency,gurgaon
1.48,185.81,3,3,2,1,84,12,1,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,super built up,low,new,ss almeria,gurgaon
3.25,402.08,4,4,3,1,33,44,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,carpet,high,old,jmd gardens,gurgaon
1.49,162.58,3,2,3,0,45,45,13,0,0,0,2,3,11,0,0,0,0,0,1,0,1,0,1,0,0,carpet,low,old,cghs agrim apartment,gurgaon
3.49,227.8,3,3,3,1,67,11,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,carpet,high,new,ireo victory valley,gurgaon
2.15,140.1,2,2,3,0,62,11,1,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,carpet,high,under construction,emaar digihomes,gurgaon
1.4,139.35,2,2,3,0,33,8,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,high,under construction,godrej nature plus,sohna
2.0,130.71,3,3,2,0,54,15,1,1,0,2,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,super built up,mid,old,dlf carlton estate,gurgaon
2.3,151.43,3,3,2,1,61,9,1,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,low,mid aged,smart world orchard,gurgaon
0.54,69.21,2,1,3,0,33,8,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,carpet,low,new,signature global park,sohna
1.25,167.78,4,3,3,1,9,50,36,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,1,carpet,low,old,railway officers rpf society,gurgaon
1.05,83.61204013377927,2,2,1,0,85,8,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,built up,high,mid aged,godrej air,gurgaon
1.25,134.71,3,4,3,1,77,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,carpet,low,new,emaar mgf palm hills,gurgaon
1.0,102.19,1,1,1,1,28,48,6,0,0,0,0,0,13,0,0,0,3,0,0,0,1,1,0,0,5,super built up,low,old,maruti vihar,gurgaon
1.7,213.68,5,5,2,1,14,50,16,0,0,0,1,0,11,5,0,0,0,0,2,0,2,0,0,0,3,carpet,low,old,vasant appartments,gurgaon
1.3,258.83,4,6,2,1,86,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,ansal heights 86,gurgaon
2.12,172.06,3,3,3,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,built up,high,new,shapoorji pallonji joyville gurugram,gurgaon
3.9,116.1,3,4,3,1,61,8,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,carpet,high,new,puri the aravallis,gurgaon
3.0,242.01,3,3,3,1,50,9,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,high,old,the close north,gurgaon
2.2,143.91,3,3,2,0,61,9,1,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,carpet,mid,new,smart world orchard,gurgaon
1.35,153.29,3,3,3,1,102,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,emaar gurgaon greens,gurgaon
1.67,155.24,3,2,2,0,33,8,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,carpet,high,new,godrej nature plus,sohna
0.9,125.42,2,2,2,0,103,17,7,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,super built up,low,new,landmark the residency,gurgaon
2.37,191.38,4,4,3,1,113,8,1,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,built up,high,new,m3m capital,gurgaon
1.98,185.81,3,3,3,1,102,10,1,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,carpet,high,new,emaar imperial gardens,gurgaon
3.7,195.1,4,4,3,1,25,43,9,0,0,0,0,1,13,0,0,0,5,0,0,0,2,0,0,0,1,carpet,high,old,dlf belvedere towers,gurgaon
4.67,255.48,4,4,3,0,111,24,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,carpet,high,new,m3m crown,gurgaon
1.29,146.04,2,2,3,0,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
3.65,173.73,3,3,3,1,48,9,1,0,0,1,0,1,0,3,1,0,1,0,0,0,0,1,0,0,0,super built up,high,new,central park resorts,gurgaon
1.7,204.39,3,3,3,1,56,43,5,0,0,0,1,2,14,4,0,0,3,0,1,0,2,1,0,0,4,built up,mid,old,sukhshanti apartment,gurgaon
6.15,357.12,3,5,3,1,65,9,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,carpet,low,new,m3m golfestate,gurgaon
1.4,165.37,3,3,3,0,2,10,1,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,mid,old,bestech park view residency,gurgaon
1.48,185.81,3,3,2,1,84,12,1,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,super built up,low,new,ss almeria,gurgaon
3.49,227.8,3,3,3,1,67,11,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,carpet,high,new,ireo victory valley,gurgaon
2.15,140.1,2,2,3,0,62,11,1,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,carpet,high,under construction,emaar digihomes,gurgaon
2.0,130.71,3,3,2,0,54,15,1,1,0,2,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,super built up,mid,old,dlf carlton estate,gurgaon
0.54,69.21,2,1,3,0,33,8,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,carpet,low,new,signature global park,sohna
1.25,167.78,4,3,3,1,9,50,36,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,1,carpet,low,old,railway officers rpf society,gurgaon
1.05,83.61204013377927,2,2,1,0,85,8,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,built up,high,mid aged,godrej air,gurgaon
1.25,134.71,3,4,3,1,77,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,carpet,low,new,emaar mgf palm hills,gurgaon
1.0,102.19,1,1,1,1,28,48,6,0,0,0,0,0,13,0,0,0,3,0,0,0,1,1,0,0,5,super built up,low,old,maruti vihar,gurgaon
1.7,213.68,5,5,2,1,14,50,16,0,0,0,1,0,11,5,0,0,0,0,2,0,2,0,0,0,3,carpet,low,old,vasant appartments,gurgaon
1.3,258.83,4,6,2,1,86,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,ansal heights 86,gurgaon
2.12,172.06,3,3,3,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,built up,high,new,shapoorji pallonji joyville gurugram,gurgaon
3.0,242.01,3,3,3,1,50,9,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,high,old,the close north,gurgaon
1.35,153.29,3,3,3,1,102,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,emaar gurgaon greens,gurgaon
0.9,125.42,2,2,2,0,103,17,7,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,super built up,low,new,landmark the residency,gurgaon
1.98,185.81,3,3,3,1,102,10,1,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,carpet,high,new,emaar imperial gardens,gurgaon
3.7,195.1,4,4,3,1,25,43,9,0,0,0,0,1,13,0,0,0,5,0,0,0,2,0,0,0,1,carpet,high,old,dlf belvedere towers,gurgaon
1.29,146.04,2,2,3,0,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
5.6,268.68,3,3,3,0,53,9,1,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,1,super built up,low,under construction,tulip monsella,gurgaon
